GEO_ID,NAME,Median_12month_HH_Income,B19013_001MarginOfError
1400000US06073017039,"Census Tract 170.39, San Diego County, California",104926,16401
1400000US06073008501,"Census Tract 85.01, San Diego County, California",94811,18722
1400000US06055201602,"Census Tract 2016.02, Napa County, California",90625,4340
1400000US06089012500,"Census Tract 125, Shasta County, California",45078,13240
1400000US06081604200,"Census Tract 6042, San Mateo County, California",94167,18441
1400000US06037702901,"Census Tract 7029.01, Los Angeles County, California",112050,11767
1400000US06013364002,"Census Tract 3640.02, Contra Costa County, California",72047,11111
1400000US06085502001,"Census Tract 5020.01, Santa Clara County, California",72060,7192
1400000US06029003804,"Census Tract 38.04, Kern County, California",96802,12721
1400000US06037533201,"Census Tract 5332.01, Los Angeles County, California",39268,5389
1400000US06071007200,"Census Tract 72, San Bernardino County, California",47632,8889
1400000US06067003502,"Census Tract 35.02, Sacramento County, California",61000,10006
1400000US06067007433,"Census Tract 74.33, Sacramento County, California",77886,22614
1400000US06071007104,"Census Tract 71.04, San Bernardino County, California",71127,7826
1400000US06037137201,"Census Tract 1372.01, Los Angeles County, California",75988,9523
1400000US06063000502,"Census Tract 5.02, Plumas County, California",68688,11769
1400000US06107003901,"Census Tract 39.01, Tulare County, California",34657,5398
1400000US06095252706,"Census Tract 2527.06, Solano County, California",94309,9351
1400000US06107001601,"Census Tract 16.01, Tulare County, California",30823,5635
1400000US06037980031,"Census Tract 9800.31, Los Angeles County, California",64500,44253
1400000US06095251500,"Census Tract 2515, Solano County, California",40046,10440
1400000US06067004502,"Census Tract 45.02, Sacramento County, California",33333,6093
1400000US06095251200,"Census Tract 2512, Solano County, California",54178,12639
1400000US06037481902,"Census Tract 4819.02, Los Angeles County, California",62903,4918
1400000US06037214800,"Census Tract 2148, Los Angeles County, California",106104,5103
1400000US06073007702,"Census Tract 77.02, San Diego County, California",61985,14099
1400000US06075012202,"Census Tract 122.02, San Francisco County, California",35970,10672
1400000US06037621201,"Census Tract 6212.01, Los Angeles County, California",114583,4953
1400000US06009000300,"Census Tract 3, Calaveras County, California",40329,4333
1400000US06037131010,"Census Tract 1310.10, Los Angeles County, California",55323,6094
1400000US06065044929,"Census Tract 449.29, Riverside County, California",62959,16769
1400000US06099003606,"Census Tract 36.06, Stanislaus County, California",88965,9079
1400000US06037300400,"Census Tract 3004, Los Angeles County, California",90050,16525
1400000US06037300702,"Census Tract 3007.02, Los Angeles County, California",118718,15536
1400000US06037109603,"Census Tract 1096.03, Los Angeles County, California",53750,13520
1400000US06059001707,"Census Tract 17.07, Orange County, California",126272,37552
1400000US06037503801,"Census Tract 5038.01, Los Angeles County, California",93398,14888
1400000US06037670003,"Census Tract 6700.03, Los Angeles County, California",80272,20152
1400000US06085502908,"Census Tract 5029.08, Santa Clara County, California",148029,13412
1400000US06115040303,"Census Tract 403.03, Yuba County, California",66954,12596
1400000US06037207501,"Census Tract 2075.01, Los Angeles County, California",64206,7915
1400000US06071007108,"Census Tract 71.08, San Bernardino County, California",43765,2303
1400000US06059042326,"Census Tract 423.26, Orange County, California",113266,14471
1400000US06059052522,"Census Tract 525.22, Orange County, California",127792,8304
1400000US06065042515,"Census Tract 425.15, Riverside County, California",36932,11477
1400000US06073020024,"Census Tract 200.24, San Diego County, California",67756,5724
1400000US06073010106,"Census Tract 101.06, San Diego County, California",49744,5578
1400000US06019005100,"Census Tract 51, Fresno County, California",33323,13869
1400000US06075047802,"Census Tract 478.02, San Francisco County, California",91250,14211
1400000US06059099307,"Census Tract 993.07, Orange County, California",80142,7074
1400000US06015000203,"Census Tract 2.03, Del Norte County, California",36125,8872
1400000US06067008138,"Census Tract 81.38, Sacramento County, California",65156,13222
1400000US06037131300,"Census Tract 1313, Los Angeles County, California",68077,8680
1400000US06037402303,"Census Tract 4023.03, Los Angeles County, California",46507,6489
1400000US06013307205,"Census Tract 3072.05, Contra Costa County, California",41042,13108
1400000US06087100500,"Census Tract 1005, Santa Cruz County, California",78685,27730
1400000US06037192520,"Census Tract 1925.20, Los Angeles County, California",43531,2485
1400000US06071002015,"Census Tract 20.15, San Bernardino County, California",71359,9490
1400000US06059021807,"Census Tract 218.07, Orange County, California",96971,10277
1400000US06037670406,"Census Tract 6704.06, Los Angeles County, California",170125,33603
1400000US06089012603,"Census Tract 126.03, Shasta County, California",47298,5355
1400000US06051000101,"Census Tract 1.01, Mono County, California",66786,17761
1400000US06065041807,"Census Tract 418.07, Riverside County, California",93611,14300
1400000US06059099216,"Census Tract 992.16, Orange County, California",92107,16600
1400000US06019006404,"Census Tract 64.04, Fresno County, California",102431,18767
1400000US06081609100,"Census Tract 6091, San Mateo County, California",143214,24143
1400000US06067005101,"Census Tract 51.01, Sacramento County, California",38750,10321
1400000US06037240600,"Census Tract 2406, Los Angeles County, California",37759,5549
1400000US06037101300,"Census Tract 1013, Los Angeles County, California",86914,16911
1400000US06071009913,"Census Tract 99.13, San Bernardino County, California",38112,6342
1400000US06001437800,"Census Tract 4378, Alameda County, California",92930,11015
1400000US06087100700,"Census Tract 1007, Santa Cruz County, California",47083,10529
1400000US06037212502,"Census Tract 2125.02, Los Angeles County, California",46910,12392
1400000US06037650401,"Census Tract 6504.01, Los Angeles County, California",126786,25523
1400000US06037502200,"Census Tract 5022, Los Angeles County, California",64554,14215
1400000US06085504421,"Census Tract 5044.21, Santa Clara County, California",133563,15511
1400000US06073021600,"Census Tract 216, San Diego County, California",76929,10823
1400000US06065045705,"Census Tract 457.05, Riverside County, California",32103,3114
1400000US06065045123,"Census Tract 451.23, Riverside County, California",98750,26836
1400000US06037104320,"Census Tract 1043.20, Los Angeles County, California",52895,7585
1400000US06065043317,"Census Tract 433.17, Riverside County, California",74559,15592
1400000US06001430500,"Census Tract 4305, Alameda County, California",81287,10571
1400000US06073008333,"Census Tract 83.33, San Diego County, California",161411,18037
1400000US06107001501,"Census Tract 15.01, Tulare County, California",46557,4442
1400000US06045011600,"Census Tract 116, Mendocino County, California",33750,13203
1400000US06037141303,"Census Tract 1413.03, Los Angeles County, California",72847,14068
1400000US06065044402,"Census Tract 444.02, Riverside County, California",52500,22119
1400000US06037650001,"Census Tract 6500.01, Los Angeles County, California",92101,13979
1400000US06037183300,"Census Tract 1833, Los Angeles County, California",73765,2902
1400000US06059099508,"Census Tract 995.08, Orange County, California",78198,13161
1400000US06077003210,"Census Tract 32.10, San Joaquin County, California",77610,13957
1400000US06113011206,"Census Tract 112.06, Yolo County, California",94967,21114
1400000US06085510002,"Census Tract 5100.02, Santa Clara County, California",213875,29115
1400000US06077005134,"Census Tract 51.34, San Joaquin County, California",76359,6245
1400000US06111000304,"Census Tract 3.04, Ventura County, California",73352,16827
1400000US06067009111,"Census Tract 91.11, Sacramento County, California",67995,8893
1400000US06073015301,"Census Tract 153.01, San Diego County, California",63315,10830
1400000US06037534900,"Census Tract 5349, Los Angeles County, California",49864,8418
1400000US06037269907,"Census Tract 2699.07, Los Angeles County, California",68068,15871
1400000US06037199400,"Census Tract 1994, Los Angeles County, California",47031,5897
1400000US06037600704,"Census Tract 6007.04, Los Angeles County, California",66250,21767
1400000US06073014804,"Census Tract 148.04, San Diego County, California",60556,8731
1400000US06037401203,"Census Tract 4012.03, Los Angeles County, California",82292,20062
1400000US06037227010,"Census Tract 2270.10, Los Angeles County, California",42269,4767
1400000US06037463400,"Census Tract 4634, Los Angeles County, California",83000,14977
1400000US06037910404,"Census Tract 9104.04, Los Angeles County, California",58043,3621
1400000US06037602004,"Census Tract 6020.04, Los Angeles County, California",50926,8781
1400000US06067009329,"Census Tract 93.29, Sacramento County, California",68555,8033
1400000US06073017019,"Census Tract 170.19, San Diego County, California",81535,15402
1400000US06077004600,"Census Tract 46, San Joaquin County, California",71775,19209
1400000US06073008003,"Census Tract 80.03, San Diego County, California",107873,8728
1400000US06007002100,"Census Tract 21, Butte County, California",44796,5963
1400000US06065042404,"Census Tract 424.04, Riverside County, California",52167,16173
1400000US06037302202,"Census Tract 3022.02, Los Angeles County, California",40813,11442
1400000US06081601700,"Census Tract 6017, San Mateo County, California",117306,11828
1400000US06037123602,"Census Tract 1236.02, Los Angeles County, California",55641,8958
1400000US06083002924,"Census Tract 29.24, Santa Barbara County, California",21611,2001
1400000US06075011300,"Census Tract 113, San Francisco County, California",37991,22110
1400000US06033000300,"Census Tract 3, Lake County, California",46029,2366
1400000US06029003810,"Census Tract 38.10, Kern County, California",129286,12941
1400000US06111003612,"Census Tract 36.12, Ventura County, California",86131,15739
1400000US06067008127,"Census Tract 81.27, Sacramento County, California",65879,5956
1400000US06071001310,"Census Tract 13.10, San Bernardino County, California",67026,19437
1400000US06107002901,"Census Tract 29.01, Tulare County, California",35128,7322
1400000US06085506701,"Census Tract 5067.01, Santa Clara County, California",142639,11811
1400000US06037910001,"Census Tract 9100.01, Los Angeles County, California",47679,13645
1400000US06067008501,"Census Tract 85.01, Sacramento County, California",133388,10082
1400000US06001409600,"Census Tract 4096, Alameda County, California",49406,6837
1400000US06001421700,"Census Tract 4217, Alameda County, California",86140,16931
1400000US06085511608,"Census Tract 5116.08, Santa Clara County, California",36500,8835
1400000US06065042013,"Census Tract 420.13, Riverside County, California",115612,22412
1400000US06037573003,"Census Tract 5730.03, Los Angeles County, California",63182,9118
1400000US06037920033,"Census Tract 9200.33, Los Angeles County, California",46458,20600
1400000US06037550300,"Census Tract 5503, Los Angeles County, California",68289,18800
1400000US06071002110,"Census Tract 21.10, San Bernardino County, California",57363,8448
1400000US06073015802,"Census Tract 158.02, San Diego County, California",47687,11708
1400000US06043000101,"Census Tract 1.01, Mariposa County, California",47835,12360
1400000US06059075515,"Census Tract 755.15, Orange County, California",80213,10589
1400000US06059075813,"Census Tract 758.13, Orange County, California",121667,18948
1400000US06111001506,"Census Tract 15.06, Ventura County, California",84469,9287
1400000US06001440308,"Census Tract 4403.08, Alameda County, California",96923,13995
1400000US06059099311,"Census Tract 993.11, Orange County, California",100165,13090
1400000US06059088201,"Census Tract 882.01, Orange County, California",45598,15635
1400000US06099000801,"Census Tract 8.01, Stanislaus County, California",53611,8469
1400000US06073009000,"Census Tract 90, San Diego County, California",63006,15311
1400000US06019001407,"Census Tract 14.07, Fresno County, California",23725,4674
1400000US06037531101,"Census Tract 5311.01, Los Angeles County, California",43500,9994
1400000US06037239320,"Census Tract 2393.20, Los Angeles County, California",42203,3462
1400000US06089010805,"Census Tract 108.05, Shasta County, California",56844,6951
1400000US06055200501,"Census Tract 2005.01, Napa County, California",68250,8893
1400000US06037571000,"Census Tract 5710, Los Angeles County, California",99125,10540
1400000US06095252611,"Census Tract 2526.11, Solano County, California",57534,12838
1400000US06037229420,"Census Tract 2294.20, Los Angeles County, California",36875,7158
1400000US06037702700,"Census Tract 7027, Los Angeles County, California",126786,15519
1400000US06065941500,"Census Tract 9415, Riverside County, California",67115,10027
1400000US06037910712,"Census Tract 9107.12, Los Angeles County, California",68720,9795
1400000US06067009636,"Census Tract 96.36, Sacramento County, California",103611,6920
1400000US06037482303,"Census Tract 4823.03, Los Angeles County, California",48233,11271
1400000US06037482502,"Census Tract 4825.02, Los Angeles County, California",48448,9325
1400000US06001451601,"Census Tract 4516.01, Alameda County, California",156250,34759
1400000US06037120104,"Census Tract 1201.04, Los Angeles County, California",36375,5015
1400000US06059099601,"Census Tract 996.01, Orange County, California",51223,8436
1400000US06077005114,"Census Tract 51.14, San Joaquin County, California",95853,16693
1400000US06053010400,"Census Tract 104, Monterey County, California",52846,6168
1400000US06037242000,"Census Tract 2420, Los Angeles County, California",32841,6855
1400000US06111002000,"Census Tract 20, Ventura County, California",115294,24386
1400000US06085503336,"Census Tract 5033.36, Santa Clara County, California",105250,11210
1400000US06067006102,"Census Tract 61.02, Sacramento County, California",33194,3153
1400000US06059099417,"Census Tract 994.17, Orange County, California",112375,6969
1400000US06085512027,"Census Tract 5120.27, Santa Clara County, California",96667,22725
1400000US06097150603,"Census Tract 1506.03, Sonoma County, California",79610,12125
1400000US06037203100,"Census Tract 2031, Los Angeles County, California",29299,5059
1400000US06075011000,"Census Tract 110, San Francisco County, California",121299,20990
1400000US06081610201,"Census Tract 6102.01, San Mateo County, California",58969,16786
1400000US06053013500,"Census Tract 135, Monterey County, California",61012,8332
1400000US06097153102,"Census Tract 1531.02, Sonoma County, California",71182,14079
1400000US06037571101,"Census Tract 5711.01, Los Angeles County, California",117159,20749
1400000US06083002013,"Census Tract 20.13, Santa Barbara County, California",126250,13235
1400000US06037195710,"Census Tract 1957.10, Los Angeles County, California",44911,8142
1400000US06037431300,"Census Tract 4313, Los Angeles County, California",91116,16229
1400000US06029001700,"Census Tract 17, Kern County, California",65718,8219
1400000US06037554001,"Census Tract 5540.01, Los Angeles County, California",55703,13492
1400000US06037570502,"Census Tract 5705.02, Los Angeles County, California",59524,14637
1400000US06001442000,"Census Tract 4420, Alameda County, California",165114,23836
1400000US06065045121,"Census Tract 451.21, Riverside County, California",74519,16090
1400000US06071003803,"Census Tract 38.03, San Bernardino County, California",59242,7596
1400000US06037294302,"Census Tract 2943.02, Los Angeles County, California",53804,8992
1400000US06037573300,"Census Tract 5733, Los Angeles County, California",35524,9373
1400000US06075047902,"Census Tract 479.02, San Francisco County, California",94688,25791
1400000US06037503302,"Census Tract 5033.02, Los Angeles County, California",75853,8300
1400000US06053012401,"Census Tract 124.01, Monterey County, California",62802,5136
1400000US06073020209,"Census Tract 202.09, San Diego County, California",38674,6022
1400000US06089011100,"Census Tract 111, Shasta County, California",66667,11474
1400000US06095250501,"Census Tract 2505.01, Solano County, California",83785,11169
1400000US06037128500,"Census Tract 1285, Los Angeles County, California",64676,8215
1400000US06037405102,"Census Tract 4051.02, Los Angeles County, California",45792,7690
1400000US06037910812,"Census Tract 9108.12, Los Angeles County, California",85417,42758
1400000US06001431200,"Census Tract 4312, Alameda County, California",93003,11428
1400000US06061020105,"Census Tract 201.05, Placer County, California",56458,10637
1400000US06073018601,"Census Tract 186.01, San Diego County, California",94821,10073
1400000US06111006301,"Census Tract 63.01, Ventura County, California",103804,9242
1400000US06095252314,"Census Tract 2523.14, Solano County, California",78281,15048
1400000US06097153200,"Census Tract 1532, Sonoma County, California",70422,10634
1400000US06037127920,"Census Tract 1279.20, Los Angeles County, California",54038,15982
1400000US06037555102,"Census Tract 5551.02, Los Angeles County, California",44591,9894
1400000US06059062622,"Census Tract 626.22, Orange County, California",41109,4791
1400000US06073002711,"Census Tract 27.11, San Diego County, California",56477,6108
1400000US06065040501,"Census Tract 405.01, Riverside County, California",66033,7179
1400000US06065940400,"Census Tract 9404, Riverside County, California",40031,7192
1400000US06013339002,"Census Tract 3390.02, Contra Costa County, California",87801,12233
1400000US06001440100,"Census Tract 4401, Alameda County, California",79728,10720
1400000US06001408000,"Census Tract 4080, Alameda County, California",158125,22406
1400000US06037530500,"Census Tract 5305, Los Angeles County, California",42031,3931
1400000US06059052517,"Census Tract 525.17, Orange County, California",101370,7154
1400000US06059089102,"Census Tract 891.02, Orange County, California",65259,8646
1400000US06065042739,"Census Tract 427.39, Riverside County, California",109363,11640
1400000US06073016811,"Census Tract 168.11, San Diego County, California",71250,17519
1400000US06067002700,"Census Tract 27, Sacramento County, California",41522,15171
1400000US06061023100,"Census Tract 231, Placer County, California",143286,16200
1400000US06041130201,"Census Tract 1302.01, Marin County, California",136058,20599
1400000US06037234901,"Census Tract 2349.01, Los Angeles County, California",16856,4950
1400000US06079010504,"Census Tract 105.04, San Luis Obispo County, California",63205,6831
1400000US06073002902,"Census Tract 29.02, San Diego County, California",52604,6116
1400000US06037265520,"Census Tract 2655.20, Los Angeles County, California",102708,13572
1400000US06071001503,"Census Tract 15.03, San Bernardino County, California",42331,4376
1400000US06037189102,"Census Tract 1891.02, Los Angeles County, California",85331,6007
1400000US06073012304,"Census Tract 123.04, San Diego County, California",60662,17467
1400000US06059075702,"Census Tract 757.02, Orange County, California",116250,26130
1400000US06037900507,"Census Tract 9005.07, Los Angeles County, California",46958,6711
1400000US06065042003,"Census Tract 420.03, Riverside County, California",110043,17137
1400000US06029004702,"Census Tract 47.02, Kern County, California",31182,2061
1400000US06059099233,"Census Tract 992.33, Orange County, California",88306,8201
1400000US06073019904,"Census Tract 199.04, San Diego County, California",78427,9407
1400000US06057000300,"Census Tract 3, Nevada County, California",78944,4869
1400000US06071010014,"Census Tract 100.14, San Bernardino County, California",29988,15271
1400000US06059110104,"Census Tract 1101.04, Orange County, California",78194,5567
1400000US06037106510,"Census Tract 1065.10, Los Angeles County, California",91983,34313
1400000US06083002922,"Census Tract 29.22, Santa Barbara County, California",80850,7599
1400000US06037275500,"Census Tract 2755, Los Angeles County, California",36789,8471
1400000US06037238200,"Census Tract 2382, Los Angeles County, California",42344,12922
1400000US06037463102,"Census Tract 4631.02, Los Angeles County, California",85438,18771
1400000US06085509600,"Census Tract 5096, Santa Clara County, California",171471,35350
1400000US06113011205,"Census Tract 112.05, Yolo County, California",95139,14630
1400000US06037270100,"Census Tract 2701, Los Angeles County, California",66071,18791
1400000US06029005401,"Census Tract 54.01, Kern County, California",64792,7201
1400000US06037401800,"Census Tract 4018, Los Angeles County, California",105217,15938
1400000US06037403317,"Census Tract 4033.17, Los Angeles County, California",95978,18150
1400000US06065044923,"Census Tract 449.23, Riverside County, California",65174,6473
1400000US06045011002,"Census Tract 110.02, Mendocino County, California",62795,6935
1400000US06085508703,"Census Tract 5087.03, Santa Clara County, California",131182,15239
1400000US06019004210,"Census Tract 42.10, Fresno County, California",50323,9122
1400000US06075010900,"Census Tract 109, San Francisco County, California",145417,27778
1400000US06097152802,"Census Tract 1528.02, Sonoma County, California",49185,4593
1400000US06089011403,"Census Tract 114.03, Shasta County, California",75938,12590
1400000US06029004200,"Census Tract 42, Kern County, California",42452,15939
1400000US06089012701,"Census Tract 127.01, Shasta County, California",45486,6794
1400000US06037199120,"Census Tract 1991.20, Los Angeles County, California",35776,7985
1400000US06111005503,"Census Tract 55.03, Ventura County, California",79625,12889
1400000US06073001800,"Census Tract 18, San Diego County, California",51104,8683
1400000US06037271802,"Census Tract 2718.02, Los Angeles County, California",77112,10154
1400000US06073013907,"Census Tract 139.07, San Diego County, California",46655,4963
1400000US06065042619,"Census Tract 426.19, Riverside County, California",70034,11315
1400000US06099002504,"Census Tract 25.04, Stanislaus County, California",72022,15566
1400000US06059075505,"Census Tract 755.05, Orange County, California",74415,13177
1400000US06037910502,"Census Tract 9105.02, Los Angeles County, California",34150,5254
1400000US06075025300,"Census Tract 253, San Francisco County, California",144583,35130
1400000US06037221120,"Census Tract 2211.20, Los Angeles County, California",36150,3240
1400000US06037408133,"Census Tract 4081.33, Los Angeles County, California",66458,10608
1400000US06001428000,"Census Tract 4280, Alameda County, California",64914,9686
1400000US06071006700,"Census Tract 67, San Bernardino County, California",46198,12904
1400000US06005000200,"Census Tract 2, Amador County, California",60125,10786
1400000US06037234902,"Census Tract 2349.02, Los Angeles County, California",23321,4212
1400000US06111002700,"Census Tract 27, Ventura County, California",65688,5659
1400000US06001437300,"Census Tract 4373, Alameda County, California",73620,5651
1400000US06071001707,"Census Tract 17.07, San Bernardino County, California",71591,13018
1400000US06067007415,"Census Tract 74.15, Sacramento County, California",71118,10777
1400000US06059088403,"Census Tract 884.03, Orange County, California",86591,11770
1400000US06081601300,"Census Tract 6013, San Mateo County, California",70179,22222
1400000US06041102100,"Census Tract 1021, Marin County, California",138929,27676
1400000US06037206020,"Census Tract 2060.20, Los Angeles County, California",89333,14092
1400000US06059074108,"Census Tract 741.08, Orange County, California",78077,11500
1400000US06013343001,"Census Tract 3430.01, Contra Costa County, California",110611,21006
1400000US06037401201,"Census Tract 4012.01, Los Angeles County, California",111071,18760
1400000US06037137401,"Census Tract 1374.01, Los Angeles County, California",109821,17410
1400000US06037554801,"Census Tract 5548.01, Los Angeles County, California",57500,9165
1400000US06037141302,"Census Tract 1413.02, Los Angeles County, California",88289,5902
1400000US06037402002,"Census Tract 4020.02, Los Angeles County, California",53614,3266
1400000US06017030709,"Census Tract 307.09, El Dorado County, California",144479,20783
1400000US06081602700,"Census Tract 6027, San Mateo County, California",108836,15210
1400000US06037292000,"Census Tract 2920, Los Angeles County, California",38186,8355
1400000US06037265303,"Census Tract 2653.03, Los Angeles County, California",17338,4544
1400000US06085513500,"Census Tract 5135, Santa Clara County, California",115833,20542
1400000US06067005508,"Census Tract 55.08, Sacramento County, California",38925,5945
1400000US06037122121,"Census Tract 1221.21, Los Angeles County, California",49318,6631
1400000US06061021802,"Census Tract 218.02, Placer County, California",57762,10361
1400000US06029002807,"Census Tract 28.07, Kern County, California",100469,15163
1400000US06037430902,"Census Tract 4309.02, Los Angeles County, California",83497,8057
1400000US06019004213,"Census Tract 42.13, Fresno County, California",66121,7422
1400000US06037552602,"Census Tract 5526.02, Los Angeles County, California",56932,13748
1400000US06073009104,"Census Tract 91.04, San Diego County, California",102472,6786
1400000US06065044606,"Census Tract 446.06, Riverside County, California",52292,20055
1400000US06073002202,"Census Tract 22.02, San Diego County, California",29709,3861
1400000US06077005208,"Census Tract 52.08, San Joaquin County, California",90981,7801
1400000US06019005305,"Census Tract 53.05, Fresno County, California",52083,23444
1400000US06037103102,"Census Tract 1031.02, Los Angeles County, California",74631,10652
1400000US06083002402,"Census Tract 24.02, Santa Barbara County, California",59269,6853
1400000US06037554600,"Census Tract 5546, Los Angeles County, California",71250,20031
1400000US06077004002,"Census Tract 40.02, San Joaquin County, California",101356,12810
1400000US06075021700,"Census Tract 217, San Francisco County, California",150455,24924
1400000US06037402804,"Census Tract 4028.04, Los Angeles County, California",48056,6298
1400000US06073013418,"Census Tract 134.18, San Diego County, California",87574,7601
1400000US06065041804,"Census Tract 418.04, Riverside County, California",122688,13934
1400000US06037573002,"Census Tract 5730.02, Los Angeles County, California",33420,6544
1400000US06029003305,"Census Tract 33.05, Kern County, California",33929,4638
1400000US06019005204,"Census Tract 52.04, Fresno County, California",36638,11492
1400000US06013369002,"Census Tract 3690.02, Contra Costa County, California",57875,19639
1400000US06037403702,"Census Tract 4037.02, Los Angeles County, California",106458,13375
1400000US06085511100,"Census Tract 5111, Santa Clara County, California",243889,26339
1400000US06067008119,"Census Tract 81.19, Sacramento County, California",69221,13384
1400000US06065045224,"Census Tract 452.24, Riverside County, California",60326,7831
1400000US06037302004,"Census Tract 3020.04, Los Angeles County, California",40611,15853
1400000US06001424001,"Census Tract 4240.01, Alameda County, California",72739,9955
1400000US06037404302,"Census Tract 4043.02, Los Angeles County, California",73452,12700
1400000US06085501501,"Census Tract 5015.01, Santa Clara County, California",55742,7959
1400000US06001437600,"Census Tract 4376, Alameda County, California",82766,17298
1400000US06059042103,"Census Tract 421.03, Orange County, California",94474,15868
1400000US06065045119,"Census Tract 451.19, Riverside County, California",68438,7028
1400000US06047001901,"Census Tract 19.01, Merced County, California",40039,6078
1400000US06059088903,"Census Tract 889.03, Orange County, California",64698,10262
1400000US06037234502,"Census Tract 2345.02, Los Angeles County, California",24614,15576
1400000US06059099410,"Census Tract 994.10, Orange County, California",61344,10781
1400000US06001423200,"Census Tract 4232, Alameda County, California",46971,25401
1400000US06037143901,"Census Tract 1439.01, Los Angeles County, California",208438,32409
1400000US06065042728,"Census Tract 427.28, Riverside County, California",66250,12674
1400000US06065043517,"Census Tract 435.17, Riverside County, California",69231,8291
1400000US06077002402,"Census Tract 24.02, San Joaquin County, California",36250,18111
1400000US06037272100,"Census Tract 2721, Los Angeles County, California",92034,7470
1400000US06059099308,"Census Tract 993.08, Orange County, California",140083,27540
1400000US06067008209,"Census Tract 82.09, Sacramento County, California",85368,11936
1400000US06065040604,"Census Tract 406.04, Riverside County, California",92574,12300
1400000US06067008505,"Census Tract 85.05, Sacramento County, California",146538,10302
1400000US06037189202,"Census Tract 1892.02, Los Angeles County, California",115291,9312
1400000US06037111100,"Census Tract 1111, Los Angeles County, California",86683,8350
1400000US06029000506,"Census Tract 5.06, Kern County, California",62417,10232
1400000US06065041808,"Census Tract 418.08, Riverside County, California",112824,6297
1400000US06075032901,"Census Tract 329.01, San Francisco County, California",112500,27121
1400000US06065040702,"Census Tract 407.02, Riverside County, California",81813,14927
1400000US06065043405,"Census Tract 434.05, Riverside County, California",22226,2429
1400000US06037541500,"Census Tract 5415, Los Angeles County, California",49514,13799
1400000US06059042107,"Census Tract 421.07, Orange County, California",64167,9474
1400000US06085500902,"Census Tract 5009.02, Santa Clara County, California",46818,10173
1400000US06037670326,"Census Tract 6703.26, Los Angeles County, California",151367,20446
1400000US06037575500,"Census Tract 5755, Los Angeles County, California",12135,5722
1400000US06037910210,"Census Tract 9102.10, Los Angeles County, California",97963,15229
1400000US06029003303,"Census Tract 33.03, Kern County, California",35556,9919
1400000US06037670002,"Census Tract 6700.02, Los Angeles County, California",80117,10466
1400000US06017030704,"Census Tract 307.04, El Dorado County, California",112156,9292
1400000US06013392200,"Census Tract 3922, Contra Costa County, California",82976,11729
1400000US06077000801,"Census Tract 8.01, San Joaquin County, California",54533,5377
1400000US06059076102,"Census Tract 761.02, Orange County, California",55673,6379
1400000US06071002028,"Census Tract 20.28, San Bernardino County, California",73867,6658
1400000US06039000201,"Census Tract 2.01, Madera County, California",42292,13870
1400000US06071006203,"Census Tract 62.03, San Bernardino County, California",33272,5631
1400000US06037109800,"Census Tract 1098, Los Angeles County, California",96422,17046
1400000US06053014102,"Census Tract 141.02, Monterey County, California",63056,23729
1400000US06059063601,"Census Tract 636.01, Orange County, California",115639,10869
1400000US06037462400,"Census Tract 4624, Los Angeles County, California",85950,22449
1400000US06071010021,"Census Tract 100.21, San Bernardino County, California",65319,12128
1400000US06099000201,"Census Tract 2.01, Stanislaus County, California",54632,14774
1400000US06037135102,"Census Tract 1351.02, Los Angeles County, California",127721,32746
1400000US06085512036,"Census Tract 5120.36, Santa Clara County, California",135096,25157
1400000US06083001800,"Census Tract 18, Santa Barbara County, California",58523,14114
1400000US06059086405,"Census Tract 864.05, Orange County, California",52798,11626
1400000US06037571102,"Census Tract 5711.02, Los Angeles County, California",101250,19923
1400000US06073010012,"Census Tract 100.12, San Diego County, California",43738,5681
1400000US06037102104,"Census Tract 1021.04, Los Angeles County, California",70754,19606
1400000US06037122122,"Census Tract 1221.22, Los Angeles County, California",40156,6954
1400000US06083001901,"Census Tract 19.01, Santa Barbara County, California",83377,9515
1400000US06085506402,"Census Tract 5064.02, Santa Clara County, California",88197,17610
1400000US06073014601,"Census Tract 146.01, San Diego County, California",42500,9690
1400000US06013314103,"Census Tract 3141.03, Contra Costa County, California",48007,7573
1400000US06037191204,"Census Tract 1912.04, Los Angeles County, California",39769,5894
1400000US06037207302,"Census Tract 2073.02, Los Angeles County, California",39809,8115
1400000US06097153001,"Census Tract 1530.01, Sonoma County, California",50901,5900
1400000US06071000813,"Census Tract 8.13, San Bernardino County, California",89043,8797
1400000US06085503117,"Census Tract 5031.17, Santa Clara County, California",58750,10025
1400000US06065043818,"Census Tract 438.18, Riverside County, California",85250,13233
1400000US06097152100,"Census Tract 1521, Sonoma County, California",66090,8673
1400000US06031001002,"Census Tract 10.02, Kings County, California",45793,6445
1400000US06077004404,"Census Tract 44.04, San Joaquin County, California",31982,4947
1400000US06001441503,"Census Tract 4415.03, Alameda County, California",164118,25417
1400000US06059052424,"Census Tract 524.24, Orange County, California",79770,7286
1400000US06081601502,"Census Tract 6015.02, San Mateo County, California",70574,5547
1400000US06037124902,"Census Tract 1249.02, Los Angeles County, California",34572,7221
1400000US06111006600,"Census Tract 66, Ventura County, California",111476,13237
1400000US06073008313,"Census Tract 83.13, San Diego County, California",192083,39847
1400000US06029002804,"Census Tract 28.04, Kern County, California",51045,5782
1400000US06019005408,"Census Tract 54.08, Fresno County, California",15078,13029
1400000US06099002801,"Census Tract 28.01, Stanislaus County, California",63750,8266
